30584;# doc = relatives.2.txt;;;;;;;;;;;;;;;;
30585;# speaker = Алина;;;;;;;;;;;;;;;;
30586;# sent = 2346;;;;;;;;;;;;;;;;
31086;# sent = 2393;;;;;;;;;;;;;;;;
31087;;Еее;ЕЕЕ;NONLEX;;;   _Еее_ рок  ;е;е;е;;;;NONLEX;ЕЕЕ;NONLEX;Е
31088;;рок;РОК;S m inan nom sg;;;  Еее _рок_   ;к;о;р;;;;S;РОК;S m inan nom sg;К
31089;;;;;;;;;;;;;;;;;
31090;# sent = 2394;;;;;;;;;;;;;;;;
31091;# speaker = Мирон;;;;;;;;;;;;;;;;
31092;# sent = 2395;;;;;;;;;;;;;;;;
31093;"<distinct form=""";;;;;;;;;;;;;;;;
31094;<dist>;Онааа;;;;;;;;;;;;;;;
31095;""">";;;;;;;;;;;;;;;;
31096;;Она;ОНА;SPRO sg 3p f nom;;; Онааа  _Она_  // вышла;а;н;о;;;;SPRO;ОНА;SPRO sg 3p f nom;А
31097;</distinct>;;;;;;;;;;;;;;;;
31098;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31099;;вышла;ВЫЙТИ;V pf praet sg indic f -;;;Она  // _вышла_ замуж  зааа;а;л;ш;ы;в;;V;ВЫЙТИ;V pf praet sg indic f -;И
31100;;замуж;ЗАМУЖ;ADV -;;; // вышла _замуж_  зааа ;ж;у;м;а;з;;ADV;ЗАМУЖ;ADV -;Ж
31101;"<distinct form=""";;;;;;;;;;;;;;;;
31102;<dist>;зааа;;;;;;;;;;;;;;;
31103;""">";;;;;;;;;;;;;;;;
31104;;за;ЗА;PR;;; зааа  _за_  // ээ;а;з;;;;;PR;ЗА;PR;А
31105;</distinct>;;;;;;;;;;;;;;;;
31106;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31107;;ээ;ЭЭ;NONLEX;;;за  // _ээ_ // известного наверное;э;э;;;;;NONLEX;ЭЭ;NONLEX;Э
31108;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31109;;известного;ИЗВЕСТНЫЙ;A - acc sg plen m anim;;;// ээ // _известного_ наверное филолога Льва;о;г;о;н;т;с;A;ИЗВЕСТНЫЙ;A - acc sg plen m anim;Й
31110;;наверное;НАВЕРНОЕ;PARENTH;;;ээ // известного _наверное_ филолога Льва Лебединского;е;о;н;р;е;в;ADV;НАВЕРНОЕ;ADV -;Е
31111;;филолога;ФИЛОЛОГ;S m anim acc sg;;;// известного наверное _филолога_ Льва Лебединского /;а;г;о;л;о;л;S;ФИЛОЛОГ;S m anim gen sg;Г
31112;;Льва;ЛЕВ;S m persn acc sg;;;известного наверное филолога _Льва_ Лебединского / ээ;а;в;ь;л;;;S;ЛЕВ;S m anim gen sg;В
31113;;Лебединского;ЛЕБЕДИНСКИЙ;S m famn acc sg;;;наверное филолога Льва _Лебединского_ / ээ //;о;г;о;к;с;н;S;ЛЕБЕДИНСКИЙ;S m anim gen sg;Й
31114;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31115;;ээ;ЭЭ;NONLEX;;;Льва Лебединского / _ээ_ // но в;э;э;;;;;NONLEX;ЭЭ;NONLEX;Э
31116;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31117;;но;НО;CONJ;;;/ ээ // _но_ в общем //;о;н;;;;;CONJ;НО;CONJ;О
31118;;в;В;PR;;;ээ // но _в_ общем // она;в;;;;;;PR;В;PR;В
31119;;общем;ОБЩИЙ;A - loc sg plen m -;;;// но в _общем_ // она была;м;е;щ;б;о;;A;ОБЩИЙ;A - loc sg plen m -;Й
31120;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31121;;она;ОНА;SPRO sg 3p f nom;;;в общем // _она_ была очень /;а;н;о;;;;SPRO;ОНА;SPRO sg 3p f nom;А
31122;;была;БЫТЬ;V ipf praet sg indic f -;;;общем // она _была_ очень / активная;а;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic f -;Ь
31123;;очень;ОЧЕНЬ;ADV -;;;// она была _очень_ / активная женщинаа;ь;н;е;ч;о;;ADV;ОЧЕНЬ;ADV -;Ь
31124;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31125;;активная;АКТИВНЫЙ;A - nom sg plen f -;;;была очень / _активная_ женщинаа / и;я;а;н;в;и;т;A;АКТИВНЫЙ;A - nom sg plen f -;Й
31126;;женщина;ЖЕНЩИНА;S f anim nom sg;;;очень / активная _женщинаа_ / и вероятно;а;а;н;и;щ;н;S;ЖЕНЩИНАА;S m inan nonflex -;А
31127;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31128;;и;И;CONJ;;;активная женщинаа / _и_ вероятно весь феминизм;и;;;;;;CONJ;И;CONJ;И
31129;;вероятно;ВЕРОЯТНО;PARENTH;;;женщинаа / и _вероятно_ весь феминизм во;о;н;т;я;о;р;ADV;ВЕРОЯТНО;ADV -;О
31130;;весь;ВЕСЬ;APRO - nom sg plen m inan;;;/ и вероятно _весь_ феминизм во мне;ь;с;е;в;;;APRO;ВЕСЬ;A - acc sg plen m inan;Ь
31131;;феминизм;ФЕМИНИЗМ;S m inan nom sg;;;и вероятно весь _феминизм_ во мне в;м;з;и;н;и;м;S;ФЕМИНИЗМ;S m inan acc sg;М
31132;;во;ВО;PR;;;вероятно весь феминизм _во_ мне в нее;о;в;;;;;PR;ВО;PR;О
31133;;мне;Я;SPRO sg 1p - loc;;;весь феминизм во _мне_ в нее ;е;н;м;;;;SPRO;Я;SPRO sg 1p - dat;Я
31134;;в;В;PR;;;феминизм во мне _в_ нее  ;в;;;;;;PR;В;PR;В
31135;;нее;ОНА;SPRO sg 3p f acc;;;во мне в _нее_   ;е;е;н;;;;SPRO;ОНА;SPRO sg 3p f acc;А
31136;;;;;;;;;;;;;;;;;
31137;# sent = 2396;;;;;;;;;;;;;;;;
31138;# speaker = Алина;;;;;;;;;;;;;;;;
31139;# sent = 2397;;;;;;;;;;;;;;;;
31140;"<span class=""note"">";;;;;;;;;;;;;;;;
31141;<note>;Фыркает;;;;;;;;;;;;;;;
31142;</span>;;;;;;;;;;;;;;;;
31143;;;;;;;;;;;;;;;;;
31144;# sent = 2398;;;;;;;;;;;;;;;;
31145;# speaker = Мирон;;;;;;;;;;;;;;;;
31146;# sent = 2399;;;;;;;;;;;;;;;;
31147;;Ээ;ЭЭ;NONLEX;;;   _Ээ_ / но в;э;э;;;;;NONLEX;ЭЭ;NONLEX;Э
31148;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31149;;но;НО;CONJ;;; Ээ / _но_ в общем она;о;н;;;;;CONJ;НО;CONJ;О
31150;;в;В;PR;;;Ээ / но _в_ общем она убедила;в;;;;;;PR;В;PR;В
31151;;общем;ОБЩИЙ;A - loc sg plen m -;;;/ но в _общем_ она убедила своего;м;е;щ;б;о;;A;ОБЩИЙ;A - loc sg plen m -;Й
31152;;она;ОНА;SPRO sg 3p f nom;;;но в общем _она_ убедила своего мужа;а;н;о;;;;SPRO;ОНА;SPRO sg 3p f nom;А
31153;;убедила;УБЕДИТЬ;V pf praet sg indic f -;;;в общем она _убедила_ своего мужа дать;а;л;и;д;е;б;V;УБЕДИТЬ;V pf praet sg indic f -;Ь
31154;;своего;СВОЙ;APRO - acc sg plen m anim;;;общем она убедила _своего_ мужа дать сыну;о;г;е;о;в;с;APRO;СВОЙ;A - acc sg plen m anim;Й
31155;;мужа;МУЖ;S m anim acc sg;;;она убедила своего _мужа_ дать сыну её;а;ж;у;м;;;S;МУЖ;S m anim gen sg;Ж
31156;;дать;ДАТЬ;V pf - - inf - -;;;убедила своего мужа _дать_ сыну её фамилию;ь;т;а;д;;;V;ДАТЬ;V pf - - inf - -;Ь
31157;;сыну;СЫН;S m anim dat sg;;;своего мужа дать _сыну_ её фамилию а;у;н;ы;с;;;S;СЫН;S m anim dat sg;Н
31158;;её;ОНА;APRO sg 3p f acc;;;мужа дать сыну _её_ фамилию а не;ё;е;;;;;SPRO;ЕЕ;A - nonflex - plen - -;А
31159;;фамилию;ФАМИЛИЯ;S f inan acc sg;;;дать сыну её _фамилию_ а не его;ю;и;л;и;м;а;S;ФАМИЛИЯ;S f inan acc sg;Я
31160;;а;А;CONJ;;;сыну её фамилию _а_ не его ;а;;;;;;CONJ;А;CONJ;А
31161;;не;НЕ;PART;;;её фамилию а _не_ его  ;е;н;;;;;PART;НЕ;PART;Е
31162;;его;ОН;APRO sg 3p m acc;;;фамилию а не _его_   ;о;г;е;;;;SPRO;ЕГО;A - nonflex - plen - -;Н
31163;;;;;;;;;;;;;;;;;
31164;# sent = 2400;;;;;;;;;;;;;;;;
31165;# speaker = Алина;;;;;;;;;;;;;;;;
31166;# sent = 2401;;;;;;;;;;;;;;;;
31167;;М;М;NONLEX ;слитно;;   _М_ - хм ;м;;;;;;INTJ;М;S - - nonflex -;М
31168;;-;-;PUNCT;;;;;;;;;;PUNCT;;;
31169;;хм;ХМ;INTJ;;; М - _хм_   ;м;х;;;;;INTJ;ХМ;INTJ;М
31170;;;;;;;;;;;;;;;;;
31171;# sent = 2402;;;;;;;;;;;;;;;;
31172;# speaker = Мирон;;;;;;;;;;;;;;;;
31173;# sent = 2403;;;;;;;;;;;;;;;;
31174;;Хотя;ХОТЯ;CONJ;;;   _Хотя_ я думаю что;я;т;о;х;;;CONJ;ХОТЯ;CONJ;Я
31175;;я;Я;SPRO sg 1p - nom;;;  Хотя _я_ думаю что если;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
31176;;думаю;ДУМАТЬ;V ipf praes sg indic - 1p;;; Хотя я _думаю_ что если бы;ю;а;м;у;д;;V;ДУМАТЬ;V ipf praes sg indic - 1p;Ь
31177;;что;ЧТО;CONJ;;;Хотя я думаю _что_ если бы она;о;т;ч;;;;CONJ;ЧТО;CONJ;О
31178;;если;ЕСЛИ;CONJ;;;я думаю что _если_ бы она была;и;л;с;е;;;CONJ;ЕСЛИ;CONJ;И
31179;;бы;БЫ;PART;;;думаю что если _бы_ она была чуть;ы;б;;;;;PART;БЫ;PART;Ы
31180;;она;ОНА;SPRO sg 3p f nom;;;что если бы _она_ была чуть поле;а;н;о;;;;SPRO;ОНА;SPRO sg 3p f nom;А
31181;;была;БЫТЬ;V ipf praet sg indic f -;;;если бы она _была_ чуть поле ...;а;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic f -;Ь
31182;;чуть;ЧУТЬ;ADV -;;;бы она была _чуть_ поле ... э;ь;т;у;ч;;;ADV;ЧУТЬ;ADV -;Ь
31183;;поле;ПОЛЕ;NONLEX;;;она была чуть _поле_ ... э ...;е;л;о;п;;;S;ПОЛЕ;S n inan loc sg;Е
31184;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
31185;;э;Э;INTJ;;;чуть поле ... _э_ ... поактивнее /;э;;;;;;INTJ;Э;S - - nonflex -;Э
31186;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
31187;;поактивнее;АКТИВНО;ADV comp2;;;... э ... _поактивнее_ / тоо /;е;е;н;в;и;т;ADV;АКТИВНО;ADV comp;О
31188;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31189;;то;ТО;CONJ;;;... поактивнее / _тоо_ / прадеда моего;о;о;т;;;;INTJ;ТОО;S n inan nonflex -;О
31190;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31191;;прадеда;ПРАДЕД;S m anim acc sg;;;/ тоо / _прадеда_ моего звали бы;а;д;е;д;а;р;S;ПРАДЕД;S m anim gen sg;Д
31192;;моего;МОЙ;APRO - acc sg plen m -;;;тоо / прадеда _моего_ звали бы не;о;г;е;о;м;;APRO;МОЙ;A - gen sg plen m -;Й
31193;;звали;ЗВАТЬ;V ipf praet pl indic - -;;;/ прадеда моего _звали_ бы не Александр;и;л;а;в;з;;V;ЗВАТЬ;V ipf praet pl indic - -;Ь
31194;;бы;БЫ;PART;;;прадеда моего звали _бы_ не Александр Григорьевич;ы;б;;;;;PART;БЫ;PART;Ы
31195;;не;НЕ;PART;;;моего звали бы _не_ Александр Григорьевич а;е;н;;;;;PART;НЕ;PART;Е
31196;;Александр;АЛЕКСАНДР;S m persn nom sg;;;звали бы не _Александр_ Григорьевич а Александр;р;д;н;а;с;к;S;АЛЕКСАНДР;S m anim nom sg;Р
31197;;Григорьевич;ГРИГОРЬЕВИЧ;S m patrn nom sg;;;бы не Александр _Григорьевич_ а Александр Сарович;ч;и;в;е;ь;р;S;ГРИГОРЬЕВИЧ;S m anim nom sg;Ч
31198;;а;А;CONJ;;;не Александр Григорьевич _а_ Александр Сарович ;а;;;;;;CONJ;А;CONJ;А
31199;;Александр;АЛЕКСАНДР;S m persn nom sg;;;Александр Григорьевич а _Александр_ Сарович  ;р;д;н;а;с;к;S;АЛЕКСАНДР;S m anim nom sg;Р
31200;;Сарович;САРОВИЧ;S m patrn nom sg;;;Григорьевич а Александр _Сарович_   ;ч;и;в;о;р;а;S;САРОВИЧ;S m anim nom sg;Ч
31201;;;;;;;;;;;;;;;;;
31202;# sent = 2404;;;;;;;;;;;;;;;;
31203;# speaker = Алина;;;;;;;;;;;;;;;;
31204;# sent = 2405;;;;;;;;;;;;;;;;
31205;"<span class=""note"">";;;;;;;;;;;;;;;;
31206;<note>;Фыркает;;;;;;;;;;;;;;;
31207;</span>;;;;;;;;;;;;;;;;
31208;"<distinct form=""";;;;;;;;;;;;;;;;
31209;<dist>;Не;;;;;;;;;;;;;;;
31210;""">";;;;;;;;;;;;;;;;
31211;;Нет;НЕТ;INTJ;;; Не  _Нет_  / звучит;т;е;н;;;;PART;НЕТ;PART;Т
31212;</distinct>;;;;;;;;;;;;;;;;
31213;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31214;;звучит;ЗВУЧАТЬ;V ipf praes sg indic - 3p;;;Нет  / _звучит_ хорошо  ;т;и;ч;у;в;з;V;ЗВУЧАТЬ;V ipf praes sg indic - 3p;Ь
31215;;хорошо;ХОРОШО;ADV -;;; / звучит _хорошо_   ;о;ш;о;р;о;х;ADV;ХОРОШО;ADV -;О
31216;;;;;;;;;;;;;;;;;
31217;# sent = 2406;;;;;;;;;;;;;;;;
31218;# speaker = Мирон;;;;;;;;;;;;;;;;
31219;# sent = 2407;;;;;;;;;;;;;;;;
31220;;Вот;ВОТ;PART;;;   _Вот_ //  Чё;т;о;в;;;;PART;ВОТ;PART;Т
31221;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31222;"<distinct form=""";;;;;;;;;;;;;;;;
31223;<dist>;Чё;;;;;;;;;;;;;;;
31224;""">";;;;;;;;;;;;;;;;
31225;;Что;ЧТО;SPRO n inan acc sg;;; Чё  _Что_  я еще;о;т;ч;;;;SPRO;ЧТО;S n - acc sg;О
31226;</distinct>;;;;;;;;;;;;;;;;
31227;;я;Я;SPRO sg 1p - nom;;; Что  _я_ еще могу рассказать;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
31228;;еще;ЕЩЕ;ADV -;;;Что  я _еще_ могу рассказать //;е;щ;е;;;;ADV;ЕЩЕ;ADV -;Е
31229;;могу;МОЧЬ;V ipf praes sg indic - 1p;;; я еще _могу_ рассказать // Ннн;у;г;о;м;;;V;МОЧЬ;V ipf praes sg indic - 1p;Ь
31230;;рассказать;РАССКАЗАТЬ;V pf - - inf - -;;;я еще могу _рассказать_ // Ннн //;ь;т;а;з;а;к;V;РАССКАЗАТЬ;V pf - - inf - -;Ь
31231;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31232;;Ннн;ННН;NONLEX;;;могу рассказать // _Ннн_ // Ну на;н;н;н;;;;NONLEX;ННН;NONLEX;Н
31233;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31234;;Ну;НУ;PART;;;// Ннн // _Ну_ на самом деле;у;н;;;;;PART;НУ;PART;У
31235;;на;НА;PR;;;Ннн // Ну _на_ самом деле Лев;а;н;;;;;PR;НА;PR;А
31236;;самом;САМЫЙ;A - loc sg plen n -;;;// Ну на _самом_ деле Лев Лебединский;м;о;м;а;с;;A;САМЫЙ;A - loc sg plen n -;Й
31237;;деле;ДЕЛО;S n inan loc sg;;;Ну на самом _деле_ Лев Лебединский он;е;л;е;д;;;S;ДЕЛО;S n inan loc sg;О
31238;;Лев;ЛЕВ;S m persn nom sg;;;на самом деле _Лев_ Лебединский он /;в;е;л;;;;S;ЛЕВ;S m anim nom sg;В
31239;;Лебединский;ЛЕБЕДИНСКИЙ;S m famn nom sg;;;самом деле Лев _Лебединский_ он / не;й;и;к;с;н;и;S;ЛЕБЕДИНСКИЙ;S m anim nom sg;Й
31240;;он;ОН;SPRO sg 3p m nom;;;деле Лев Лебединский _он_ / не только;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
31241;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31242;;не;НЕ;PART;;;Лебединский он / _не_ только писатель но;е;н;;;;;PART;НЕ;PART;Е
31243;;только;ТОЛЬКО;ADV;;;он / не _только_ писатель но еще;о;к;ь;л;о;т;PART;ТОЛЬКО;PART;О
31244;;писатель;ПИСАТЕЛЬ;S m anim nom sg;;;/ не только _писатель_ но еще и;ь;л;е;т;а;с;S;ПИСАТЕЛЬ;S m anim nom sg;Ь
31245;;но;НО;CONJ;;;не только писатель _но_ еще и филолог;о;н;;;;;CONJ;НО;CONJ;О
31246;;еще;ЕЩЕ;ADV -;;;только писатель но _еще_ и филолог был;е;щ;е;;;;ADV;ЕЩЕ;ADV -;Е
31247;;и;И;CONJ;;;писатель но еще _и_ филолог был неплохой;и;;;;;;CONJ;И;CONJ;И
31248;;филолог;ФИЛОЛОГ;S m anim nom sg;;;но еще и _филолог_ был неплохой /;г;о;л;о;л;и;S;ФИЛОЛОГ;S m anim nom sg;Г
31249;;был;БЫТЬ;V ipf praet sg indic m -;;;еще и филолог _был_ неплохой / и;л;ы;б;;;;V;БЫТЬ;V ipf praet sg indic m -;Ь
31250;;неплохой;НЕПЛОХОЙ;A - nom sg plen m -;;;и филолог был _неплохой_ / и вообще;й;о;х;о;л;п;A;НЕПЛОХОЙ;A - nom sg plen m -;Й
31251;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31252;;и;И;CONJ;;;был неплохой / _и_ вообще у меня;и;;;;;;CONJ;И;CONJ;И
31253;;вообще;ВООБЩЕ;ADV -;;;неплохой / и _вообще_ у меня полно;е;щ;б;о;о;в;ADV;ВООБЩЕ;ADV -;Е
31254;;у;У;PR;;;/ и вообще _у_ меня полно лингвистов;у;;;;;;PR;У;PR;У
31255;;меня;Я;SPRO sg 1p - acc;;;и вообще у _меня_ полно лингвистов в;я;н;е;м;;;SPRO;Я;SPRO sg 1p - acc;Я
31256;;полно;ПОЛНО;ADV -;;;вообще у меня _полно_ лингвистов в семье;о;н;л;о;п;;ADV;ПОЛНО;ADV -;О
31257;;лингвистов;ЛИНГВИСТ;S m anim gen pl;;;у меня полно _лингвистов_ в семье //;в;о;т;с;и;в;S;ЛИНГВИСТ;S m anim gen pl;Т
31258;;в;В;PR;;;меня полно лингвистов _в_ семье // Ээ;в;;;;;;PR;В;PR;В
31259;;семье;СЕМЬЯ;S f inan loc sg;;;полно лингвистов в _семье_ // Ээ //;е;ь;м;е;с;;S;СЕМЬЯ;S f inan loc sg;Я
31260;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31261;;Ээ;ЭЭ;NONLEX;;;в семье // _Ээ_ // Про мою;э;э;;;;;NONLEX;ЭЭ;NONLEX;Э
31262;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31263;;Про;ПРО;PR;;;// Ээ // _Про_ мою бабушку сегодня;о;р;п;;;;PR;ПРО;PR;О
31264;;мою;МОЙ;APRO - acc sg plen f -;;;Ээ // Про _мою_ бабушку сегодня рассказывал;ю;о;м;;;;APRO;МОЙ;A - acc sg plen f -;Й
31265;;бабушку;БАБУШКА;S f anim acc sg;;;// Про мою _бабушку_ сегодня рассказывал Даниэль;у;к;ш;у;б;а;S;БАБУШКА;S f anim acc sg;А
31266;;сегодня;СЕГОДНЯ;ADV -;;;Про мою бабушку _сегодня_ рассказывал Даниэль /;я;н;д;о;г;е;ADV;СЕГОДНЯ;ADV -;Я
31267;;рассказывал;РАССКАЗЫВАТЬ;V ipf praet sg indic m -;;;мою бабушку сегодня _рассказывал_ Даниэль / Ну;л;а;в;ы;з;а;V;РАССКАЗЫВАТЬ;V ipf praet sg indic m -;Ь
31268;;Даниэль;ДАНИЭЛЬ;S m famn nom sg;;;бабушку сегодня рассказывал _Даниэль_ / Ну упоминал;ь;л;э;и;н;а;S;ДАНИЭЛЬ;S m anim nom sg;Ь
31269;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31270;;Ну;НУ;PART;;;рассказывал Даниэль / _Ну_ упоминал  ;у;н;;;;;PART;НУ;PART;У
31271;;упоминал;УПОМИНАТЬ;V ipf praet sg indic m -;;;Даниэль / Ну _упоминал_   ;л;а;н;и;м;о;V;УПОМИНАТЬ;V ipf praet sg indic m -;Ь
31272;;;;;;;;;;;;;;;;;
31273;# sent = 2408;;;;;;;;;;;;;;;;
31274;# speaker = Алина;;;;;;;;;;;;;;;;
31275;# sent = 2409;;;;;;;;;;;;;;;;
31276;;Ммм;МММ;INTJ;;;   _Ммм_   ;м;м;м;;;;S;МММ;S n inan loc sg;М
31277;;;;;;;;;;;;;;;;;
31278;# sent = 2410;;;;;;;;;;;;;;;;
31279;# speaker = Мирон;;;;;;;;;;;;;;;;
31280;# sent = 2411;;;;;;;;;;;;;;;;
31281;"<distinct form=""";;;;;;;;;;;;;;;;
31282;<dist>;Шт;;;;;;;;;;;;;;;
31283;""">";;;;;;;;;;;;;;;;
31284;;Что;ЧТО;ADV -;;; Шт  _Что_  / Она;о;т;ч;;;;ADV;ЧТО;ADV -;О
31285;</distinct>;;;;;;;;;;;;;;;;
31286;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31287;;Она;ОНА;SPRO sg 3p f nom;;;Что  / _Она_ / одна из;а;н;о;;;;SPRO;ОНА;SPRO sg 3p f nom;А
31288;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31289;;одна;ОДИН;ANUM - nom sg plen f -;;;/ Она / _одна_ из тех кто;а;н;д;о;;;ANUM;ОДИН;A - nom sg plen f -;Н
31290;;из;ИЗ;PR;;;Она / одна _из_ тех кто занимается;з;и;;;;;PR;ИЗ;PR;З
31291;;тех;ТОТ;SPRO - gen pl plen - -;;;/ одна из _тех_ кто занимается реконструкцией;х;е;т;;;;SPRO;ТОТ;A - gen pl plen - -;Т
31292;;кто;КТО;SPRO m - nom sg;;;одна из тех _кто_ занимается реконструкцией активно;о;т;к;;;;S;КТО;S m - nom sg;О
31293;;занимается;ЗАНИМАТЬСЯ;V ipf praes sg indic - 3p;;;из тех кто _занимается_ реконструкцией активно ;я;с;т;е;а;м;V;ЗАНИМАТЬСЯ;V ipf praes sg indic - 3p;Я
31294;;реконструкцией;РЕКОНСТРУКЦИЯ;S f inan ins sg;;;тех кто занимается _реконструкцией_ активно  ;й;е;и;ц;к;у;S;РЕКОНСТРУКЦИЯ;S f inan ins sg;Я
31295;;активно;АКТИВНО;ADV -;;;кто занимается реконструкцией _активно_   ;о;н;в;и;т;к;ADV;АКТИВНО;ADV -;О
31296;;;;;;;;;;;;;;;;;
31297;# sent = 2412;;;;;;;;;;;;;;;;
31298;# speaker = Алина;;;;;;;;;;;;;;;;
31299;# sent = 2413;;;;;;;;;;;;;;;;
31300;;М;М;NONLEX;слитно;;   _М_ - мм ;м;;;;;;INTJ;М;S - - nonflex -;М
31301;;-;-;PUNCT;;;;;;;;;;PUNCT;;;
31302;;мм;ММ;INTJ;;; М - _мм_   ;м;м;;;;;INTJ;ММ;S m inan nonflex -;М
31303;;;;;;;;;;;;;;;;;
31304;# sent = 2414;;;;;;;;;;;;;;;;
31305;# speaker = Мирон;;;;;;;;;;;;;;;;
31306;# sent = 2415;;;;;;;;;;;;;;;;
31307;;Анна;АННА;S f persn nom sg;;;   _Анна_ Владимировна Дыбо /;а;н;н;а;;;S;АННА;S f anim nom sg;А
31308;;Владимировна;ВЛАДИМИРОВНА;S f patrn nom sg;;;  Анна _Владимировна_ Дыбо / ;а;н;в;о;р;и;S;ВЛАДИМИРОВНА;S f anim nom sg;А
31309;;Дыбо;ДЫБО;S f famn nom sg;;; Анна Владимировна _Дыбо_ /  та;о;б;ы;д;;;S;ДЫБО;S - anim nonflex -;О
31310;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31311;"<distinct form=""";;;;;;;;;;;;;;;;
31312;<dist>;та;;;;;;;;;;;;;;;
31313;""">";;;;;;;;;;;;;;;;
31314;;это;ЭТО;SPRO n - nom sg;;; та  _это_  украинская фамилия;о;т;э;;;;SPRO;ЭТО;S n - nom sg;О
31315;</distinct>;;;;;;;;;;;;;;;;
31316;;украинская;УКРАИНСКИЙ;A - nom sg plen f -;;; это  _украинская_ фамилия // Её;я;а;к;с;н;и;A;УКРАИНСКИЙ;A - nom sg plen f -;Й
31317;;фамилия;ФАМИЛИЯ;S f inan nom sg;;;это  украинская _фамилия_ // Её отец;я;и;л;и;м;а;S;ФАМИЛИЯ;S f inan nom sg;Я
31318;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
31319;;Её;ОНА;APRO sg 3p f nom;;;украинская фамилия // _Её_ отец Владимир Антонович;ё;е;;;;;SPRO;ЕЕ;A - nonflex - plen - -;А
31320;;отец;ОТЕЦ;S m anim nom sg;;;фамилия // Её _отец_ Владимир Антонович Дыбо;ц;е;т;о;;;S;ОТЕЦ;S m anim nom sg;Ц
31321;;Владимир;ВЛАДИМИР;S m persn nom sg;;;// Её отец _Владимир_ Антонович Дыбо сейчас;р;и;м;и;д;а;S;ВЛАДИМИР;S m anim nom sg;Р
31322;;Антонович;АНТОНОВИЧ;S m patrn nom sg;;;Её отец Владимир _Антонович_ Дыбо сейчас является;ч;и;в;о;н;о;S;АНТОНОВИЧ;S m anim nom sg;Ч
31323;;Дыбо;ДЫБО;S m famn nom sg;;;отец Владимир Антонович _Дыбо_ сейчас является /;о;б;ы;д;;;S;ДЫБО;S - anim nonflex -;О
31324;;сейчас;СЕЙЧАС;ADV -;;;Владимир Антонович Дыбо _сейчас_ является / самым;с;а;ч;й;е;с;ADV;СЕЙЧАС;ADV -;С
31325;;является;ЯВЛЯТЬСЯ;V ipf praes sg med - 3p;;;Антонович Дыбо сейчас _является_ / самым лучшим;я;с;т;е;я;л;V;ЯВЛЯТЬСЯ;V ipf praes sg indic - 3p;Я
31326;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
31327;;самым;САМЫЙ;A - ins sg plen n -;;;сейчас является / _самым_ лучшим специалистом в;м;ы;м;а;с;;A;САМЫЙ;A - ins sg plen n -;Й
31328;;лучшим;ЛУЧШИЙ;A supr ins sg plen m -;;;является / самым _лучшим_ специалистом в России;м;и;ш;ч;у;л;A;ЛУЧШИЙ;A supr ins sg plen m -;Й
31329;;специалистом;СПЕЦИАЛИСТ;S m anim ins sg;;;/ самым лучшим _специалистом_ в России по;м;о;т;с;и;л;S;СПЕЦИАЛИСТ;S m anim ins sg;Т
31330;;в;В;PR;;;самым лучшим специалистом _в_ России по акцентологии;в;;;;;;PR;В;PR;В
31331;;России;РОССИЯ;S f inan loc sg;;;лучшим специалистом в _России_ по акцентологии //;и;и;с;с;о;р;S;РОССИЯ;S f inan loc sg;Я
31332;;по;ПО;PR;;;специалистом в России _по_ акцентологии // Он;о;п;;;;;PR;ПО;PR;О
31333;;акцентологии;АКЦЕНТОЛОГИЯ;S f inan loc sg;;;в России по _акцентологии_ // Он типа;и;и;г;о;л;о;S;АКЦЕНТОЛОГИЯ;S f inan loc sg;Я
31334;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
